Department Name,Address Line 1,Address Zip Code,Clean Address Zip Code,Latitude,Longitude
30-14 CRESCENT STREET IAM,30-14 Crescent Street,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET INJECTION,"30-14 Crescent Street, 3rd Floor",11102,11102,40.7714,-73.925
30-14 CRESCENT STREET LIVER MEDICINE,30-14 Crescent Street,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET OCCUPATIONAL THERAPY,30-14 Crescent Street,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET PHYSICAL THERAPY,30-14 Crescent Street,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET RHEUMATOLOGY,30-14 Crescent Street,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET SPEECH THERAPY,30-14 Crescent Street,11102,11102,40.7714,-73.925
X_MSQ PHYSICIAN ASSOC_DEACTIVATED,27-15 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE HEM ONC,25-20 30TH AVE,11102-2445,11102,40.7714,-73.925
25-20 30TH AVE INFUSION,25-20 30TH AVE,11102-2445,11102,40.7714,-73.925
X_25-20 30TH AVE HEM ONC INFUSION_DEACTIVATED,25-20 30TH AVE,11102-2445,11102,40.7714,-73.925
X_25-20 30TH AVE THERAPEUTIC INFUSION_DEACTIVATED,25-20 30TH AVE,11102-2445,11102,40.7714,-73.925
X_27-15 30 AVE THERAPEUTIC INFUSION_DEACTIVATED,25-20 30TH AVE,11102-2445,11102,40.7714,-73.925
X_27-15 30TH AVE HEM ONC INFUSION_DEACTIVATED,25-20 30TH AVE,11102-2445,11102,40.7714,-73.925
X_27-15 30TH AVE HEM ONC_DEACTIVATED,25-20 30TH AVE,11102-2445,11102,40.7714,-73.925
25-10 30TH AVE COVID TEST,25-10 30th Avenue,11102-2448,11102,40.7714,-73.925
25-20 30TH AVE LIVER MEDICINE,25-20 30th Ave,11102-2448,11102,40.7714,-73.925
25-20 30TH AVE REHAB,25-20 30th Avenue,11102-2448,11102,40.7714,-73.925
25-20 30TH AVE RMTI PEDS LIVER DISEASE,2520 30TH AVE,11102-2448,11102,40.7714,-73.925
X_25-10 30TH AVE EEG,25-10 30th Avenue,11102-2448,11102,40.7714,-73.925
46-04 31ST AVE CARDIOLOGY,46-04 31ST AVE,11103,11103,40.7624,-73.9136
46-04 31ST AVE INTERNAL MEDICINE,46-04 31ST AVE,11103,11103,40.7624,-73.9136
46-04 31ST AVE VASCULAR SURGERY,46-04 31st Avenue,11103,11103,40.7624,-73.9136
46-04 31ST AVE ENDOCRINOLOGY,46-04 31st Ave,11103-1842,11103,40.7624,-73.9136
X_MSQ FAMILY HEALTH ASSO_DEACTIVATED,31-60 21st Street,11106,11106,40.7619,-73.9316
300 CADMAN PLAZA ALLERGY,300 Cadman Plaza West,11201,11201,40.6955,-73.988
300 CADMAN PLAZA CARDIOLOGY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA DERMATOLOGY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA ENDOCRINOLOGY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA FLUOROSCOPY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA NEPHROLOGY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA NEUROLOGY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA OB/GYN,300 Cadman Plaza,11201,11201,40.6955,-73.988
300 CADMAN PLAZA ORTHOPAEDICS,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA PAIN MANAGEMENT,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA PEDIATRICS,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA REHAB MED,300 Cadman Plaza West,11201,11201,40.6955,-73.988
300 CADMAN PLAZA RHEUMATOLOGY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA THOR SURG,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA TRANSPLANT KIDNEY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA TRANSPLANT LIVER,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA TRANSPLANT LIVER DISEASE,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA UROLOGY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
300 CADMAN PLAZA VAS SURG,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
X_110 YORK ST URGENT CARE _DEACTIVATED,110 York Street,11201,11201,40.6955,-73.988
X_300 CADMAN PLAZA PULMONARY,300 CADMAN PLAZA,11201,11201,40.6955,-73.988
X_300 CADMAN PLAZA URGENT CARE_DEACTIVATED,300 Cadman Plaza,11201,11201,40.6955,-73.988
X_300 CADMAN PLAZA WEST PAIN MANAGEMENT_DEACTIVATED,300 Cadman Plaza West,11201,11201,40.6955,-73.988
300 CADMAN PLAZA FAMILY MEDICINE,300 CADMAN PLAZA,11201-3229,11201,40.6955,-73.988
300 CADMAN PLAZA INTERNAL MEDICINE,300 CADMAN PLAZA,11201-3229,11201,40.6955,-73.988
300 CADMAN PLAZA NEUROSURGERY,300 Cadman Plaza West,11201-3229,11201,40.6955,-73.988
300 CADMAN PLAZA PRIMARY PLUS,300 CADMAN PLZ W,11201-3229,11201,40.6955,-73.988
300 CADMAN PLAZA REHAB MED,300 Cadman Plaza W,11201-3229,11201,40.6955,-73.988
443 LINDEN CARD,443 Linden Blvd Bkln,11203,11203,40.6499,-73.9343
672 UTICA AVE CARDIOLOGY,672 Utica Avenue,11203-2210,11203,40.6499,-73.9343
X_585 BUSHWICK AVE CARDIOLOGY_DEACTIVATED,585 Bushwick Ave,11206-4628,11206,40.7022,-73.9425
270 1/2 9TH ST CARDIOLOGY,270 1/2 9TH STREET,11215,11215,40.6658,-73.9819
X_270 1/2 9TH ST CARDIOLOGY_DEACTIVATED,270 1/2 9TH STREET,11215,11215,40.6658,-73.9819
465 OCEAN PARKWAY OB/GYN,465 Ocean Parkway,11218,11218,40.6434,-73.976
591 OCN PRKWY SURG GEN,591 Ocn Prwy Bkln,11218,11218,40.6434,-73.976
731 CONEY ISLAND CARD,731 Coney Island Ave,11218,11218,40.6434,-73.976
132 GREENPOINT AVE CARDIO REMOTE,132 GREENPOINT AVE,11222,11222,40.7281,-73.9479
132 GREENPOINT AVE CARDIOLOGY,132 GREENPOINT AVE,11222,11222,40.7281,-73.9479
X_132 GREENPOINT AVE CARDIO REMOTE_DEACTIVATED,132 GREENPOINT AVE,11222,11222,40.7281,-73.9479
X_132 GREENPOINT AVE CARDIOLOGY_DEACTIVATED,132 GREENPOINT AVE,11222,11222,40.7281,-73.9479
1414 NEWKIRK AVE CARDIOLOGY,1414 Newkirk Ave,11226,11226,40.6462,-73.9565
7210 13TH AVE UROLOGY,72 -10 13th Avenue,11228,11228,40.6162,-74.0137
1819 13ST SURGERY,1819 EAST 13TH STREET,11229-2870,11229,40.6003,-73.9384
X_1203 AVENUE J CARD_DEACTIVATED,1203 Avenue J,11230,11230,40.6223,-73.9654
275 8TH AVE IAM,275 8th Ave,11234,11234,40.6083,-73.9103
1977 FLATBUSH AVE CARDIOLOGY,1977 Flatbush Avenue,11234,11234,40.6083,-73.9103
3131 KINGS HIGHWAY ENT,3131 KINGS HIGHWAY,11234,11234,40.6083,-73.9103
3131 KINGS HIGHWAY INTERNAL MEDICINE,"3131 KINGS HIGHWAY, D-3",11234,11234,40.6083,-73.9103
3131 KINGS HIGHWAY NEUROLOGY,3131 Kings Highway,11234,11234,40.6083,-73.9103
3131 KINGS HIGHWAY UROLOGY,3131 KINGS HIGHWAY,11234,11234,40.6083,-73.9103
3131 KINGS THOR SURG,3131 Kings Highway,11234,11234,40.6083,-73.9103
3201 KINGS HWY CARDIOLOGY,3201 Kings Hwy,11234,11234,40.6083,-73.9103
3201 KINGS HWY INTERVENTIONAL RADIOLOGY,3201 Kings Hwy,11234,11234,40.6083,-73.9103
 3201 KINGS HWY PST,3201 Kings Hwy,11234,11234,40.6083,-73.9103
3201 KINGS HWY VASCULAR LAB,3201 Kings Hwy,11234,11234,40.6083,-73.9103
X_275 8TH AVE IAM_DEACTIVATED,275 8th Ave,11234,11234,40.6083,-73.9103
X_1977 FLATBUSH AVE CARDIOLOGY_DEACTIVATED,1977 Flatbush Avenue,11234,11234,40.6083,-73.9103
X_3131 KINGS CARDIOLOGY_DEACTIVATED,3131 KINGS HIGHWAY,11234,11234,40.6083,-73.9103
X_3131 KINGS HIGHWAY ENT_DEACTIVATED,3131 KINGS HIGHWAY,11234,11234,40.6083,-73.9103
X_3131 KINGS HIGHWAY INTERNAL MEDICINE_DEACTIVATED,"3131 KINGS HIGHWAY, D-3",11234,11234,40.6083,-73.9103
X_3131 KINGS HIGHWAY NEUROLOGY_DEACTIVATED,3131 Kings Highway,11234,11234,40.6083,-73.9103
X_3131 KINGS HIGHWAY UROLOGY_DEACTIVATED,3131 KINGS HIGHWAY,11234,11234,40.6083,-73.9103
X_3201 KINGS HWY CARDIOLOGY_DEACTIVATED,3201 Kings Hwy,11234,11234,40.6083,-73.9103
X_3201 KINGS HWY INTERVENTIONAL RADIOLOGY_DEACTIVATED,3201 Kings Hwy,11234,11234,40.6083,-73.9103
X_3201 KINGS HWY PST_DEACTIVATED,3201 Kings Hwy,11234,11234,40.6083,-73.9103
X_3201 KINGS HWY VASCULAR LAB_DEACTIVATED,3201 Kings Hwy,11234,11234,40.6083,-73.9103
3131 KINGS CHEMO INFUSION,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY CARDIOLOGY,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY GENERAL SURGERY,3131 KINGS HWY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY GYN ONC,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY NEURO ENDOVASC,3131 KINGS HIGHWAY SUITE 205,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY NEUROSURGERY,3131 KINGS HWY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY OB/GYN,3131 KINGS HWY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY ORTHOPEDICS,3131 Kings Highway,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY PAIN ANESTHESIOLOGY,3131 KINGS HWY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY PAIN FLUOROSCOPY,3131 KINGS HWY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HIGHWAY SURGERY,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
3131 KINGS HWY BREAST SURGERY,3131 Kings Highway,11234-2644,11234,40.6083,-73.9103
3131 KINGS MED ONC CLINIC,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
3131 KINGS THERAPY INFUSION,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
X_3131 KINGS CHEMO INFUSION_DEACTIVATED,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
X_3131 KINGS HIGHWAY GYN ONC_DEACTIVATED,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
X_3131 KINGS HWY BREAST SURGERY_DEACTIVATED,3131 Kings Highway,11234-2644,11234,40.6083,-73.9103
X_3131 KINGS MED ONC CLINIC_DEACTIVATED,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
X_3131 KINGS THERAPY INFUSION_DEACTIVATED,3131 KINGS HIGHWAY,11234-2644,11234,40.6083,-73.9103
1523 VOORHIES AVE CARDIOLOGY,1523 Voorhies Ave Bkln,11235,11235,40.5838,-73.9487
1523 VOORHIES AVE COLORECTAL SURGERY,1523 VOORHIES AVE,11235-3912,11235,40.5838,-73.9487
9413 FLATLANDS AVE. 2ND FLOOR (CARDIOLOGY),9413 Flatlands Ave Bkln,11236,11236,40.64,-73.9019
X_125 ST NICHOLAS AVE ENT,125 ST. NICHOLAS AVE,11237,11237,40.7032,-73.9198
101 BROADWAY OB/GYN,101 BROADWAY,11249,11249,40.7096,-73.9649
135 N 7TH ST ALLERGY,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
135 N 7TH ST DERMATOLOGY,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
135 N 7TH ST FAMILY MEDICINE,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
135 N 7TH ST GASTROENTEROLOGY,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
135 N 7TH ST ORTHOPEDICS,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
432 BEDFORD CARDIOLOGY,432 Bedford Ave Bkln,11249,11249,40.7096,-73.9649
X_135 N 7TH ST ALLERGY_DEACTIVATED,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
X_135 N 7TH ST FAMILY MEDICINE_DEACTIVATED,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
X_135 N 7TH ST GASTROENTEROLOGY_DEACTIVATED,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
X_135 N 7TH ST ORTHOPEDICS_DEACTIVATED,135 NORTH 7TH ST,11249,11249,40.7096,-73.9649
135-16 ROOSEVELT COLORECT,135-16 Roosevelt Ave,11354,11354,40.7684,-73.8269
135-16 ROOSEVELT HEPATO,135-16 Roosevelt Ave,11354,11354,40.7684,-73.8269
135-16 ROOSEVELT SURG VAS,135-16 Roosevelt Ave,11354,11354,40.7684,-73.8269
3916 PRINCE LVR SURG,3916 PRINCE ST.,11354-5361,11354,40.7684,-73.8269
135-16 ROOSVELT AVE NEUROSURGERY,135-16 Roosevelt Avenue,11354-5366,11354,40.7684,-73.8269
37-12 82ND ST CARDIOLOGY,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST DIABETES ALLIANCE,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST ENDOCRINOLOGY,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST GASTROENTEROLOGY,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST GYN,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST HEM ONC,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST INTERNAL MEDICINE,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST LIVER,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST NEUROLOGY,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST ORTHOPEDICS,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST PODIATRY,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST SURG GENERAL,37-12 82ND ST,11372,11372,40.7517,-73.8833
37-12 82ND ST UROLOGY,37-12 82ND ST,11372,11372,40.7517,-73.8833
NEW 37-12 82ND ST CARDIOLOGY,37-12 82ND ST,11372,11372,40.7517,-73.8833
NEW 37-12 82ND ST HEM ONC,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST CARDIOLOGY_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST DERMATOLOGY_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST DIABETES ALLIANCE_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST ENDOCRINOLOGY_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST GASTROENTEROLOGY_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST GYN_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST HEM ONC_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST INTERNAL MEDICINE_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST LIVER_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST NEUROLOGY_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST ORTHOPEDICS_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST PODIATRY_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
X_37-12 82ND ST SURG GENERAL_DEACTIVATED,37-12 82ND ST,11372,11372,40.7517,-73.8833
40-23 74TH ST CARDIOLOGY,40-23 74TH ST,11373-5603,11373,40.7388,-73.8781
99-01 QNS BLVD PHYSICAL MEDICINE AND REHAB,99-01 Queens Blvd,11374,11374,40.7243,-73.8623
99-01 QNS BLVD PRIMARY CARE,99-01 Queens Blvd,11374,11374,40.7243,-73.8623
X_99-01 QNS BLVD PHYSICAL MEDICINE AND REHAB_DEACTIVATED,99-01 Queens Blvd,11374,11374,40.7243,-73.8623
99-01 QNS BLVD CARDIOLOGY,99-01 Queens Blvd,11374-4512,11374,40.7243,-73.8623
99-01 QNS BLVD ENDOCRINOLOGY,99-01 Queens Blvd,11374-4512,11374,40.7243,-73.8623
99-01 QNS BLVD NEUROLOGY,99-01 Queens Blvd,11374-4512,11374,40.7243,-73.8623
99-01 QNS BLVD NEUROSURGERY,99-01 QUEENS BLVD,11374-4512,11374,40.7243,-73.8623
99-01 QNS BLVD OBGYN,99-01 Queens Blvd,11374-4512,11374,40.7243,-73.8623
99-01 QNS BLVD RHEUMATOLOGY,99-01 Queens Blvd,11374-4512,11374,40.7243,-73.8623
99-01 QUEENS BLVD CLINICAL IMMUNOLOGY,99-01 Queens Blvd,11374-4512,11374,40.7243,-73.8623
385 SENECA AVE CARDIOLOGY,385 Seneca Ave,11385-1340,11385,40.7016,-73.8876
86-11 LEFF SURG VASCULAR,86-11 Lefferts Blvd,11418,11418,40.6996,-73.8344
119-12 94TH AVE CARD,119-12 94TH AVE,11418,11418,40.6996,-73.8344
200 OLD COUNTRY RD CARDIOLOGY,200 OLD COUNTRY RD,11501,11501,40.7468,-73.6389
X_200 OLD CNTRY RD INTERNAL MEDICINE_DEACTIVATED,200 OLD COUNTRY RD,11501,11501,40.7468,-73.6389
X_200 OLD COUNTRY RD ENDOCRINOLOGY_DEACTIVATED,200 OLD COUNTRY RD,11501,11501,40.7468,-73.6389
X_200 OLD COUNTRY RD UROLOGY_DEACTIVATED,200 OLD COUNTRY RD,11501,11501,40.7468,-73.6389
X_200 OLD COUNTRY RD INTERNAL MED_DEACTIVATED,200 OLD COUNTRY ROAD,11501-4235,11501,40.7468,-73.6389
2277 GRAND AVE DIABETES EDUCATION,2277 Grand Avenue,11510,11510,40.6542,-73.6095
393 OLD COUNTRY RD CARDIOLOGY,393 Old Country Rd,11514-2131,11514,40.7498,-73.6122
393 OLD COUNTRY RD ENDOCRINOLOGY,393 Old Country Rd,11514-2131,11514,40.7498,-73.6122
393 OLD COUNTRY RD INTERNAL MEDICINE,393 Old Country Rd,11514-2131,11514,40.7498,-73.6122
393 OLD COUNTRY RD PULMONOLOGY,393 OLD COUNTRY RD,11514-2131,11514,40.7498,-73.6122
393 OLD COUNTRY RD REHAB MED,393 OLD COUNTRY RD,11514-2131,11514,40.7498,-73.6122
393 OLD COUNTRY RD UROLOGY,393 OLD COUNTRY RD,11514-2131,11514,40.7498,-73.6122
1100 FRANKLIN AVE SURG COLORECTAL,1100 FRANKLIN AVE,11530,11530,40.7275,-73.6376
1100 FRANKLIN AVE OBS SURGERY,1100 FRANKLIN AVE,11530-3221,11530,40.7275,-73.6376
1436 BROADWAY CARDIOLOGY,1436 BROADWAY,11557,11557,40.6379,-73.692
1436 BROADWAY GASTROENTEROLOGY,"1436 Broadway,FL #1",11557,11557,40.6379,-73.692
1436 BROADWAY NEUROSURGERY,1436 Broadway,11557,11557,40.6379,-73.692
1436 BROADWAY RMTI LIVER DISEASE,1436 BROADWAY,11557,11557,40.6379,-73.692
1436 BROADWAY RMTI TRANSPLANT KIDNEY,1436 BROADWAY,11557,11557,40.6379,-73.692
1436 BROADWAY RMTI TRANSPLANT LIVER,1436 BROADWAY,11557,11557,40.6379,-73.692
X_1436 BROADWAY ENDOCRINOLOGY_DEACTIVATED,1436 BROADWAY,11557,11557,40.6379,-73.692
1436 BROADWAY HEPATOBILIARY SURGERY,1436 Broadway,11557-1405,11557,40.6379,-73.692
1436 BROADWAY INTERNAL MEDICINE,1436 BROADWAY,11557-1405,11557,40.6379,-73.692
1436 BROADWAY LIVER MEDICINE,1436 BROADWAY,11557-1405,11557,40.6379,-73.692
1436 BROADWAY NEUROLOGY,1436 BROADWAY,11557-1405,11557,40.6379,-73.692
1436 BROADWAY OBGYN,1436 Broadway,11557-1405,11557,40.6379,-73.692
1436 BROADWAY PEDIATRICS,1436 BROADWAY,11557-1405,11557,40.6379,-73.692
1436 BROADWAY PEDS GASTRO,1436 BROADWAY,11557-1405,11557,40.6379,-73.692
1436 BROADWAY PULMONARY MEDICINE,1436 BROADWAY,11557-1405,11557,40.6379,-73.692
1436 BROADWAY RMTI LIVER SURGERY,1436 BROADWAY,11557-1405,11557,40.6379,-73.692
1436 BROADWAY VACCINE POD,1436 Broadyway,11557-1405,11557,40.6379,-73.692
X_207 GLEN COVE AVE GASTROENTEROLOGY_DEACTIVATED,207 Glen Cove Ave,11579,11579,40.8441,-73.6435
X_207 GLEN COVE RD GASTROENTEROLOGY_DEACTIVATED,207 Glen Cove Ave,11579,11579,40.8441,-73.6435
X_66 COMMACK RD INTERNAL MEDICINE_DEACTIVATED,66 Commack Road,11725-3405,11725,40.8403,-73.2809
5 CUBA HILL ALLERGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL CARDIOLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL DERMATOLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL ENDOCRINOLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL GASTROENETEROLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL HEM ONC,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL INTERNAL MEDICINE,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL LABORATORY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL MDVIP INTERNAL MEDICINE,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL NEPHROLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL NEUROLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL OB/GYN,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL OPHTHALMOLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL ORTHOPAEDICS,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL ORTHOPAEDICS SESSIONAL,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL PAIN MANAGEMENT,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL PEDIATRICS,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL PEDS GASTROENTEROLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL PODIATRY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL PULMONARY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL RD GYN,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL RD UROLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL RHEUMATOLOGY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL RMTI LIVER DISEASE,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL SURGERY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL TRANSPLANT KIDNEY,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL TRANSPLANT LIVER,5 Cuba Hill Road,11740,11740,40.8652,-73.3617
5 CUBA HILL NEUROSURGERY,5 CUBA HILL RD,11740-1624,11740,40.8652,-73.3617
5 CUBA HILL RMTI PEDS LIVER DISEASE,5 CUBA HILL ROAD,11740-1624,11740,40.8652,-73.3617
5 CUBA HILL RMTI PEDS LIVER TRANSPLANT,5 CUBA HILL ROAD,11740-1624,11740,40.8652,-73.3617
5 CUBA HILL THERAPEUTIC INFUSION,5 CUBA HILL RD,11740-1624,11740,40.8652,-73.3617
510 BROADHOLLOW SURG COLORECTAL,510 Broadhollow Rd,11747,11747,40.7841,-73.4098
59 SOUTHERN BLVD ENDORCINOLOGY,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
59 SOUTHERN BLVD INTERNAL MED,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
59 SOUTHERN BLVD NEPHROLOGY,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
59 SOUTHERN BLVD OBGYN,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
59 SOUTHERN BLVD ORTHOPAEDICS,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
59 SOUTHERN BLVD PODIATRY,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
59 SOUTHERN BLVD RHEUMATOLOGY,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
59 SOUTHERN BLVD UROLOGY,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
59 SOUTHERN BOULEVARD PULMONARY,59 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
61 SOUTHERN BLVD CARDIOLOGY,61 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
61 SOUTHERN BLVD GASTROENTEROLOGY,61 SOUTHERN BLVD,11767,11767,40.8439,-73.1437
500 MONTAUK HWY CARDIOLOGY,500 Montauk Highway,11795,11795,40.7093,-73.2983
625 N FLAGLER DRIVE CARDIOLOGY,625 N. FLAGLER DR,33401,33401,26.719,-80.0699
625 N FLAGLER DRIVE INTERNAL MEDICINE,625 N. FLAGLER DR,33401,33401,26.719,-80.0699
X_625 N FLAGLER DRIVE DERMATOLOGY_DEACTIVATED,625 N. FLAGLER DR,33401,33401,26.719,-80.0699
X_625 N FLAGLER DRIVE ENDOCRINOLOGY_DEACTIVATED,625 N. FLAGLER DR,33401,33401,26.719,-80.0699
X_625 N FLAGLER DRIVE PULMONARY_DEACTIVATED,625 N. FLAGLER DR,33401,33401,26.719,-80.0699
575 FERN ST CARDIOLOGY,575 Fern St,33401-5725,33401,26.719,-80.0699
575 FERN ST DERMATOLOGY,575 FERN ST,33401-5725,33401,26.719,-80.0699
575 FERN ST INTERNAL MEDICINE,575 FERN ST,33401-5725,33401,26.719,-80.0699
600 UNIVERSITY BLVD CARDIOLOGY,600 UNIVERSITY BLVD,33458,33458,26.9373,-80.1314
600 UNIVERSITY BLVD PULMONARY,600 UNIVERSITY BLVD,33458,33458,26.9373,-80.1314
600 UNIVERSITY BLVD INTERNAL MEDICINE,600 UNIVERSITY BLVD,33458-2778,33458,26.9373,-80.1314
